idcl;identifier;version number;publication date;revision number;coded name;preferred name;definition;note;iso language code;iso country code;remark;level;mksubclass;mksynonym;mkbsa
AKF627002;AKF627;2;27.09.2004;1;24300400;Office board accessories;;;en;EN;;3;1;;
AKM929002;AKM929;2;27.09.2004;1;24300401;Flipchard holder for magnetic board;;;en;EN;;4;0;s;2
AKM930002;AKM930;2;27.09.2004;1;24300402;Cleaner for white boards, -magetic boards;;;en;EN;;4;0;s;2
AKM931002;AKM931;2;27.09.2004;1;24300403;Eraser for white boards, - magnetic boards;;;en;EN;;4;0;s;2
AKM932002;AKM932;2;27.09.2004;1;24300404;Chalk board cleaner;;;en;EN;;4;0;s;2
AKM933002;AKM933;2;27.09.2004;1;24300405;Pen tray for magnetic board;;;en;EN;;4;0;s;2
AKM934002;AKM934;2;27.09.2004;1;24300406;Electronical reading unit for magnetic board;;;en;EN;;4;0;s;2
AKM935002;AKM935;2;27.09.2004;1;24300407;Magnetic board accessories;;;en;EN;;4;0;s;2
AKM936002;AKM936;2;27.09.2004;1;24300408;Planning accessories;;;en;EN;;4;0;s;2
AKM937002;AKM937;2;27.09.2004;1;24300409;T-card accessories;;;en;EN;;4;0;s;2
AKM938002;AKM938;2;27.09.2004;1;24300410;Board stand;;;en;EN;;4;0;s;2
AKF628002;AKF628;2;27.09.2004;1;24300490;Office board accessories (unclassified);;;en;EN;;4;0;;
AKF629002;AKF629;2;27.09.2004;1;24300500;Electronic whiteboard;;;en;EN;;3;1;;
AKM939002;AKM939;2;27.09.2004;1;24300501;Copyboard;;;en;EN;;4;0;s;2
AKM940002;AKM940;2;27.09.2004;1;24300502;Interactive whiteboard;;;en;EN;;4;0;s;2
AKF630002;AKF630;2;27.09.2004;1;24300590;Electronic whiteboard (unclassified);;;en;EN;;4;0;;
AKF631002;AKF631;2;27.09.2004;1;24300600;Electronic board accessories;;;en;EN;;3;1;;
AKM941002;AKM941;2;27.09.2004;1;24300601;Copyboard film, -paper;;;en;EN;;4;0;s;2
AKM942002;AKM942;2;27.09.2004;1;24300602;Pc-connection kit for copyboard;;;en;EN;;4;0;s;2
AKM943002;AKM943;2;27.09.2004;1;24300603;Print interface for interactive boards;;;en;EN;;4;0;s;2
AKM944002;AKM944;2;27.09.2004;1;24300604;Speach processing for interactive boards;;;en;EN;;4;0;s;2
AKM945002;AKM945;2;27.09.2004;1;24300605;E-board marker;;;en;EN;;4;0;s;2
AKF632002;AKF632;2;27.09.2004;1;24300690;Electronic whiteboard accessory (unclassified);;;en;EN;;4;0;;
AKF633002;AKF633;2;27.09.2004;1;24300700;Board-, wall rail system;;;en;EN;;3;1;;
AKM946002;AKM946;2;27.09.2004;1;24300701;Wall rail system for boards;;;en;EN;;4;0;s;2
AKM947002;AKM947;2;27.09.2004;1;24300702;Folding-, revolving board system;;;en;EN;;4;0;s;2
AKF634002;AKF634;2;27.09.2004;1;24300790;Board-, wall rail system (unclassified);;;en;EN;;4;0;;
AKF635002;AKF635;2;27.09.2004;1;24300800;Board-, wall rail system accessories;;;en;EN;;3;1;;
AKM948002;AKM948;2;27.09.2004;1;24300801;Wall rail system for boards (accessories);;;en;EN;;4;0;s;2
AKM949002;AKM949;2;27.09.2004;1;24300802;Folding-, revolving board accessories;;;en;EN;;4;0;s;2
AKF636002;AKF636;2;27.09.2004;1;24300890;Board-, wall rail system accessory (unclassified);;;en;EN;;4;0;;
AKF637002;AKF637;2;27.09.2004;1;24300900;Magnet (office);;;en;EN;;3;1;;
AKM950002;AKM950;2;27.09.2004;1;24300901;Magnetic rail (office);;;en;EN;;4;0;s;2
AKM951002;AKM951;2;27.09.2004;1;24300902;Magnet (office);;;en;EN;;4;0;s;2
AKM952002;AKM952;2;27.09.2004;1;24300903;Symbol magnet;;;en;EN;;4;0;s;2
AKM953002;AKM953;2;27.09.2004;1;24300904;Magnetic date;;;en;EN;;4;0;s;2
AKM954002;AKM954;2;27.09.2004;1;24300905;Magnetic lable;;;en;EN;;4;0;s;2
AKM955002;AKM955;2;27.09.2004;1;24300906;Insert for magnetic lable;;;en;EN;;4;0;s;2
AKM956002;AKM956;2;27.09.2004;1;24300907;PC magnetic lable;;;en;EN;;4;0;s;2
AAB309003;AAB309;3;27.09.2004;1;24300908;Magnetic indication strip;;;en;EN;;4;0;s;2
AKM957002;AKM957;2;27.09.2004;1;24300909;Magnetic paper, magnetic plate, magnetic foil;;;en;EN;;4;0;s;2
AKF638002;AKF638;2;27.09.2004;1;24300990;Magnet (office, unclassified);;;en;EN;;4;0;;
AKF639002;AKF639;2;27.09.2004;1;24301000;Holder for planners;;;en;EN;;3;1;;
AKM958002;AKM958;2;27.09.2004;1;24301001;Holder for wall-, table-, rackplanners;;;en;EN;;4;0;s;2
AKM959002;AKM959;2;27.09.2004;1;24301002;Swing arm for planner;;;en;EN;;4;0;s;2
AKM960002;AKM960;2;27.09.2004;1;24301003;Magnetic clip;;;en;EN;;4;0;s;2
AKF640002;AKF640;2;27.09.2004;1;24301090;Holder for planners (unclassified);;;en;EN;;4;0;;
AKF641002;AKF641;2;27.09.2004;1;24301100;Board tag;;;en;EN;;3;1;;
AKM961002;AKM961;2;27.09.2004;1;24301101;Marker pin, -flag;;;en;EN;;4;0;s;2
AKM962002;AKM962;2;27.09.2004;1;24301102;Rounded headed pin, pin cushion;;;en;EN;;4;0;s;2
AKM963002;AKM963;2;27.09.2004;1;24301103;Push pin, chart pin;;;en;EN;;4;0;s;2
AKF642002;AKF642;2;27.09.2004;1;24301104;Charting cord;;;en;EN;;4;0;s;2
AKF643002;AKF643;2;27.09.2004;1;24301190;Board tag (unclassified);;;en;EN;;4;0;;
AKF644002;AKF644;2;27.09.2004;1;24301200;Projection screen;;;en;EN;;3;1;;
AKM964002;AKM964;2;27.09.2004;1;24301201;Wall-, ceiling projection screen;;;en;EN;;4;0;s;2
AKM965002;AKM965;2;27.09.2004;1;24301202;Tripod projection screen;;;en;EN;;4;0;s;2
AKF645002;AKF645;2;27.09.2004;1;24301290;Projection screen (unclassified);;;en;EN;;4;0;;
AKF646002;AKF646;2;27.09.2004;1;24301300;Projection screen accessories;;;en;EN;;3;1;;
AKM966002;AKM966;2;27.09.2004;1;24301301;Suspension for projection screen;;;en;EN;;4;0;s;2
AKM967002;AKM967;2;27.09.2004;1;24301302;Other accessories for projection screen;;;en;EN;;4;0;s;2
AKM968002;AKM968;2;27.09.2004;1;24301303;Tripod for projection screen;;;en;EN;;4;0;s;2
AKF647002;AKF647;2;27.09.2004;1;24301390;Projection screen accessory (unclassified);;;en;EN;;4;0;;
AKF648002;AKF648;2;27.09.2004;1;24301400;Moderation board, presentation board;;;en;EN;;3;1;;
AKM969002;AKM969;2;27.09.2004;1;24301401;Display board;;;en;EN;;4;0;s;2
AKM970002;AKM970;2;27.09.2004;1;24301402;Presentation movable wall;;;en;EN;;4;0;s;2
AKF649002;AKF649;2;27.09.2004;1;24301490;Moderation board, presentation board (unclassified);;;en;EN;;4;0;;
AKF650002;AKF650;2;27.09.2004;1;24301500;Accessories for moderation board, presentation board;;;en;EN;;3;1;;
AKM971002;AKM971;2;27.09.2004;1;24301501;Moderation card, moderation point self-adhesive;;;en;EN;;4;0;s;2
AAY132004;AAY132;4;27.09.2004;1;24301502;Moderation box, set and suitcase;;;en;EN;;4;0;s;2
AKM972002;AKM972;2;27.09.2004;1;24301503;Moderation trolly;;;en;EN;;4;0;s;2
AKM973002;AKM973;2;27.09.2004;1;24301504;Moderation paper;;;en;EN;;4;0;s;2
AKM974002;AKM974;2;27.09.2004;1;24301505;Moderation paper quiver;;;en;EN;;4;0;s;2
AKM975002;AKM975;2;27.09.2004;1;24301506;Moderation paper trolly;;;en;EN;;4;0;s;2
AKM976002;AKM976;2;27.09.2004;1;24301507;Moderation board carrier bag;;;en;EN;;4;0;s;2
AKM977002;AKM977;2;27.09.2004;1;24301508;Other accessories for moderation board, presentation board;;;en;EN;;4;0;s;2
AKM978002;AKM978;2;27.09.2004;1;24301509;Pointer;;;en;EN;;4;0;s;2
AKM979002;AKM979;2;27.09.2004;1;24301510;Laser pointer;;;en;EN;;4;0;;2
AKF651002;AKF651;2;27.09.2004;1;24301590;Accessories for moderation board, presentation board (unclassified);;;en;EN;;4;0;;
AKF652002;AKF652;2;27.09.2004;1;24301600;Information system, name badge;;;en;EN;;3;1;;
AKM980002;AKM980;2;27.09.2004;1;24301601;Letterboard;;;en;EN;;4;0;s;2
AKM981002;AKM981;2;27.09.2004;1;24301602;Display case;;;en;EN;;4;0;s;2
AKM982002;AKM982;2;27.09.2004;1;24301603;Total quality management board;;;en;EN;;4;0;s;2
AKM983002;AKM983;2;27.09.2004;1;24301604;Name badge;;;en;EN;;4;0;s;2
AKM984002;AKM984;2;27.09.2004;1;24301605;Self-adhesive name badge;;;en;EN;;4;0;s;2
AKM985002;AKM985;2;27.09.2004;1;24301606;Place name holder, place card;;;en;EN;;4;0;s;2
AKM986002;AKM986;2;27.09.2004;1;24301607;Table place holder;;;en;EN;;4;0;s;2
AKM987002;AKM987;2;27.09.2004;1;24301608;Rillstab table display;;;en;EN;;4;0;s;2
AKF653002;AKF653;2;27.09.2004;1;24301609;Leaflet holder;;;en;EN;;4;0;s;2
AKF654002;AKF654;2;27.09.2004;1;24301610;Literature display, presentation stand;;;en;EN;;4;0;s;2
AKM988002;AKM988;2;27.09.2004;1;24301611;Door plate;;;en;EN;;4;0;s;2
AKF655002;AKF655;2;27.09.2004;1;24301690;Information system, name badge (unclassified);;;en;EN;;4;0;;
AKF656002;AKF656;2;27.09.2004;1;24301700;Information system-, name badge accessories;;;en;EN;;3;1;;
AKM989002;AKM989;2;27.09.2004;1;24301701;Letterboard accessories;;;en;EN;;4;0;s;2
AKM990002;AKM990;2;27.09.2004;1;24301702;Display board accessoies, TQM-accessoies;;;en;EN;;4;0;s;2
AKM991002;AKM991;2;27.09.2004;1;24301703;Name badge insert;;;en;EN;;4;0;s;2
AKM992002;AKM992;2;27.09.2004;1;24301704;Name badge fastening;;;en;EN;;4;0;s;2
AKM993002;AKM993;2;27.09.2004;1;24301705;Name badge holder;;;en;EN;;4;0;s;2
AKM994002;AKM994;2;27.09.2004;1;24301706;Insert for presentation holder;;;en;EN;;4;0;s;2
AKM995002;AKM995;2;27.09.2004;1;24301707;Literature display accessories;;;en;EN;;4;0;s;2
AKF657002;AKF657;2;27.09.2004;1;24301790;Information system-, name badge accessory (unclassified);;;en;EN;;4;0;;
AKF658002;AKF658;2;27.09.2004;1;24301800;Calendar;;;en;EN;;3;1;;
AKM996002;AKM996;2;27.09.2004;1;24301801;Pocket diary;;;en;EN;;4;0;s;2
AKM997002;AKM997;2;27.09.2004;1;24301802;Calendar book / calendar journal;;;en;EN;;4;0;s;2
AKM998002;AKM998;2;27.09.2004;1;24301803;Horizontal diary;;;en;EN;;4;0;s;2
AKM999002;AKM999;2;27.09.2004;1;24301804;Desk calendar;;;en;EN;;4;0;s;2
AKN000002;AKN000;2;27.09.2004;1;24301805;Work planner;;;en;EN;;4;0;s;2
AKN001002;AKN001;2;27.09.2004;1;24301806;Poster calendar;;;en;EN;;4;0;s;2
AKN002002;AKN002;2;27.09.2004;1;24301807;Holiday planner, project planner;;;en;EN;;4;0;s;2
AKN003002;AKN003;2;27.09.2004;1;24301808;Year overview;;;en;EN;;4;0;s;2
AKN004002;AKN004;2;27.09.2004;1;24301809;Monthly wall calendar;;;en;EN;;4;0;s;2
AKN005002;AKN005;2;27.09.2004;1;24301810;Monthly calendar with stand;;;en;EN;;4;0;s;2
AKN006002;AKN006;2;27.09.2004;1;24301811;Tear-off calendar;;;en;EN;;4;0;s;2
AKN007002;AKN007;2;27.09.2004;1;24301812;Monthly stripe calendar;;;en;EN;;4;0;s;2
AKN008002;AKN008;2;27.09.2004;1;24301813;Art calendar;;;en;EN;;4;0;s;2
AKN009002;AKN009;2;27.09.2004;1;24301814;Celebration planner;;;en;EN;;4;0;s;2
AKN010002;AKN010;2;27.09.2004;1;24301815;School diary;;;en;EN;;4;0;s;2
AKF659002;AKF659;2;27.09.2004;1;24301890;Calendar (unclassified);;;en;EN;;4;0;;
AKF660002;AKF660;2;27.09.2004;1;24301900;Calendar accessory;;;en;EN;;3;1;;
AKN011002;AKN011;2;27.09.2004;1;24301901;Calendar acccessories;;;en;EN;;4;0;s;2
AKN012002;AKN012;2;27.09.2004;1;24301902;Calendar stand;;;en;EN;;4;0;s;2
AKF661002;AKF661;2;27.09.2004;1;24301990;Calendar accessory (unclassified);;;en;EN;;4;0;;
AKF662002;AKF662;2;27.09.2004;1;24302000;Time planning system, ringbinder diary;;;en;EN;;3;1;;
AKN013002;AKN013;2;27.09.2004;1;24302001;Time planning system, ringbinder diary;;;en;EN;;4;0;s;2
AKF663002;AKF663;2;27.09.2004;1;24302090;Time planning system, ringbinder diary (unclassified);;;en;EN;;4;0;;
AKF664002;AKF664;2;27.09.2004;1;24302100;Timer-, loose leaf diary accessory;;;en;EN;;3;1;;
AKN014002;AKN014;2;27.09.2004;1;24302101;Calendar for time planning systems, - ringbinder diaries;;;en;EN;;4;0;s;2
AKN015002;AKN015;2;27.09.2004;1;24302102;Time planning system-, ringbinder diary form;;;en;EN;;4;0;s;2
AKN016002;AKN016;2;27.09.2004;1;24302103;Time planning system accessory;;;en;EN;;4;0;s;2
AKF665002;AKF665;2;27.09.2004;1;24302190;Timer-, loose leaf diary accessory (unclassified);;;en;EN;;4;0;;
AKP150002;AKP150;2;27.09.2004;1;24302200;POS display, planning, training, presenting, scheduling (filled);;;en;EN;;3;1;;
AKP151002;AKP151;2;27.09.2004;1;24302290;POS display, planning, training, presenting, scheduling (filled, do not classify;;;en;EN;;4;0;;2
AKP152002;AKP152;2;27.09.2004;1;24302300;Goods package, planning, training, presenting, scheduling;;;en;EN;;3;1;;
AKP153002;AKP153;2;27.09.2004;1;24302390;Goods package, planning, training, presenting, scheduling (unclassified);;;en;EN;;4;0;;2
AKA790002;AKA790;2;27.09.2004;1;24310000;Office equipment;;;en;EN;;2;1;;
AKF666002;AKF666;2;27.09.2004;1;24310100;Table (office equipment);;;en;EN;;3;1;;
AKF667002;AKF667;2;27.09.2004;1;24310101;Desk;;;en;EN;;4;0;s;2
AKN017002;AKN017;2;27.09.2004;1;24310102;Workbench (technical);;;en;EN;;4;0;s;2
AKN280002;AKN280;2;27.09.2004;1;24310103;Side table;;;en;EN;;4;0;s;2
AAB208003;AAB208;3;27.09.2004;1;24310104;Printer table, printer stand;;;en;EN;;4;0;s;
AAB209003;AAB209;3;27.09.2004;1;24310105;CPU stand, CPU mounting plate;;;en;EN;;4;0;s;
AAB211003;AAB211;3;27.09.2004;1;24310106;Furniture units;;;en;EN;;4;0;s;2
AKF668002;AKF668;2;27.09.2004;1;24310107;Chaining element;;;en;EN;;4;0;s;2
AKF669002;AKF669;2;27.09.2004;1;24310108;Meeting room table, conference table;;;en;EN;;4;0;s;2
AKF670002;AKF670;2;27.09.2004;1;24310109;Desk, lectern;;;en;EN;;4;0;s;2
AKF671002;AKF671;2;27.09.2004;1;24310200;Table (office equipment, accessories);;;en;EN;;3;1;;
AKF672002;AKF672;2;27.09.2004;1;24310201;Keyboard board;;;en;EN;;4;0;s;
AKF673002;AKF673;2;27.09.2004;1;24310202;Cable conduit (table, office equipment);;;en;EN;;4;0;s;
AKF674002;AKF674;2;27.09.2004;1;24310203;Screen;;;en;EN;;4;0;s;
AKF675002;AKF675;2;27.09.2004;1;24310204;Paper guide, place to put paper on printer table;;;en;EN;;4;0;s;
AKF676002;AKF676;2;27.09.2004;1;24310205;Power unit (table, office equipment);;;en;EN;;4;0;s;
AKF677002;AKF677;2;27.09.2004;1;24310290;Table (office equipment, accessories, unclassified);;;en;EN;;4;0;s;
AKF678002;AKF678;2;27.09.2004;1;24310291;Table (office equipment, parts);;;en;EN;;4;0;s;
AKF679002;AKF679;2;27.09.2004;1;24310300;Organizational resource (table, office equipment);;;en;EN;;3;1;s;
AKF680002;AKF680;2;27.09.2004;1;24310301;Organizational resource (table, office equipment);;;en;EN;;4;0;s;
AKN018002;AKN018;2;27.09.2004;1;24310302;Monitor swivel arm;;;en;EN;;4;0;s;
AKN019002;AKN019;2;27.09.2004;1;24310303;Monitor stand;;;en;EN;;4;0;s;
AKN020002;AKN020;2;27.09.2004;1;24310304;Telephone swivel arm;;;en;EN;;4;0;s;
AKF681002;AKF681;2;27.09.2004;1;24310305;Telephone stand;;;en;EN;;4;0;s;
AKF682002;AKF682;2;27.09.2004;1;24310306;Letter basket swivel arm;;;en;EN;;4;0;s;
AKF683002;AKF683;2;27.09.2004;1;24310307;Document stand, swivel arm;;;en;EN;;4;0;s;
AKF684002;AKF684;2;27.09.2004;1;24310308;Document stand, reading stand;;;en;EN;;4;0;s;2
AKF685002;AKF685;2;27.09.2004;1;24310400;Organizational resource (table, office equipment, accessories);;;en;EN;;3;1;;
AKF686002;AKF686;2;27.09.2004;1;24310401;Extension plate for swivel arm;;;en;EN;;4;0;s;
AKF687002;AKF687;2;27.09.2004;1;24310402;Mounting accessories for swivel arm;;;en;EN;;4;0;s;
AKF688002;AKF688;2;27.09.2004;1;24310490;Organizational resource (table, office equipment, accessories, unclassified);;;en;EN;;4;0;;
AKF689002;AKF689;2;27.09.2004;1;24310491;Organizational resource (table, office equipment, parts);;;en;EN;;4;0;;
AKF690002;AKF690;2;27.09.2004;1;24310500;Container (office equipment);;;en;EN;;3;1;;
AKF691002;AKF691;2;27.09.2004;1;24310501;Container for under desk;;;en;EN;;4;0;s;
AKF692002;AKF692;2;27.09.2004;1;24310502;Roller container;;;en;EN;;4;0;s;2
AKF693002;AKF693;2;27.09.2004;1;24310503;Stable container;;;en;EN;;4;0;s;
AKF694002;AKF694;2;27.09.2004;1;24310600;Container (office equipment, accessories);;;en;EN;;3;1;;
AKF695002;AKF695;2;27.09.2004;1;24310601;Utensil holder drawer insert;;;en;EN;;4;0;s;
AAB221003;AAB221;3;27.09.2004;1;24310602;Organizational insert for drawer;;;en;EN;;4;0;s;
AAB220003;AAB220;3;27.09.2004;1;24310603;Drawer divider;;;en;EN;;4;0;s;
AKF696002;AKF696;2;27.09.2004;1;24310604;Power unit (container office equipment);;;en;EN;;4;0;s;
AKF697002;AKF697;2;27.09.2004;1;24310690;Container (office equipment, accessories, unclassified);;;en;EN;;4;0;s;
AKF698002;AKF698;2;27.09.2004;1;24310691;Container (office equipment, parts);;;en;EN;;4;0;s;
AKF699002;AKF699;2;27.09.2004;1;24310700;Cabinet, shelf (office equipment);;;en;EN;;3;1;;
AKF700002;AKF700;2;27.09.2004;1;24310701;Wing door cabinet;;;en;EN;;4;0;s;2
AKF701002;AKF701;2;27.09.2004;1;24310702;Folding door cabinet, swinging door cabinet;;;en;EN;;4;0;s;2
AKF702002;AKF702;2;27.09.2004;1;24310703;Sliding door cabinet;;;en;EN;;4;0;s;2
AKF703002;AKF703;2;27.09.2004;1;24310704;Roller shutter cabinet;;;en;EN;;4;0;s;2
AKN021002;AKN021;2;27.09.2004;1;24310705;Drawer cabinet;;;en;EN;;4;0;s;2
AKF704002;AKF704;2;27.09.2004;1;24310706;Drawing cabinet;;;en;EN;;4;0;s;
AKF705002;AKF705;2;27.09.2004;1;24310707;Showcase;;;en;EN;;4;0;s;
AKF706002;AKF706;2;27.09.2004;1;24310708;Special cabinet;;;en;EN;;4;0;s;2
AKF707002;AKF707;2;27.09.2004;1;24310709;Shelf cabinet;;;en;EN;;4;0;s;2
AKF708002;AKF708;2;27.09.2004;1;24310710;Shelf, shelving system (office equipment);;;en;EN;;4;0;s;2
ADZ088004;ADZ088;4;27.09.2004;1;24310711;Safety cabinet (office equipment);;;en;EN;;4;0;s;
AKF709002;AKF709;2;27.09.2004;1;24310800;Cabinet, shelf (office equipment, accessories);;;en;EN;;3;1;;
AKN022002;AKN022;2;27.09.2004;1;24310801;Archiving equipment for cabinet, shelf (office equipment);;;en;EN;;4;0;s;
AKN023002;AKN023;2;27.09.2004;1;24310802;Filing system insert for cabinet (office equipment);;;en;EN;;4;0;s;
AKN024002;AKN024;2;27.09.2004;1;24310803;Shelf insert for cabinet, shelf (office equipment);;;en;EN;;4;0;s;
AKN025002;AKN025;2;27.09.2004;1;24310804;Clothes hanging equipment for cabinet (office equipment);;;en;EN;;4;0;s;
AKN026002;AKN026;2;27.09.2004;1;24310805;Specialized equipment for cabinet (office equipment);;;en;EN;;4;0;s;
AKN027002;AKN027;2;27.09.2004;1;24310890;Cabinet, shelf (office equipment, accessories, unclassified);;;en;EN;;4;0;s;
AKF710002;AKF710;2;27.09.2004;1;24310891;Cabinet, shelf (office equipment, parts);;;en;EN;;4;0;s;
AKF711002;AKF711;2;27.09.2004;1;24310900;Universal filing, sorting equipment;;;en;EN;;3;1;s;
AAY061004;AAY061;4;27.09.2004;1;24310901;Letter file column;;;en;EN;;4;0;s;
AKF712002;AKF712;2;27.09.2004;1;24310902;Cart with filing attachments (office equipment);;;en;EN;;4;0;s;2
AKF713002;AKF713;2;27.09.2004;1;24310903;Cart with hanging attachments;;;en;EN;;4;0;s;2
AKF714002;AKF714;2;27.09.2004;1;24310904;Cart with drawers;;;en;EN;;4;0;s;2
AKF715002;AKF715;2;27.09.2004;1;24310905;Cart with drawing surface;;;en;EN;;4;0;s;2
AKF716002;AKF716;2;27.09.2004;1;24310906;Mail cart;;;en;EN;;4;0;s;2
AKF717002;AKF717;2;27.09.2004;1;24310907;Mail sorting equipment;;;en;EN;;4;0;s;2
AKF718002;AKF718;2;27.09.2004;1;24311000;Universal filing, sorting equipment (accessories);;;en;EN;;3;1;;
AKF719002;AKF719;2;27.09.2004;1;24311001;Filing insert for universal filing unit;;;en;EN;;4;0;s;
AKF720002;AKF720;2;27.09.2004;1;24311002;Filing column (accessories);;;en;EN;;4;0;s;
AKF721002;AKF721;2;27.09.2004;1;24311090;Universal filing, sorting equipment (accessories, unclassified);;;en;EN;;4;0;s;
AKF722002;AKF722;2;27.09.2004;1;24311091;Universal filing, sorting equipment (parts);;;en;EN;;4;0;;
AKF723002;AKF723;2;27.09.2004;1;24311100;Chairs (office equipment);;;en;EN;;3;1;s;
AAB213003;AAB213;3;27.09.2004;1;24311101;Swivel office chair, swivel office armchair;;;en;EN;;4;0;s;2
AAB214003;AAB214;3;27.09.2004;1;24311102;Visitor chair, conference chair;;;en;EN;;4;0;s;2
AKF724002;AKF724;2;27.09.2004;1;24311103;General-purpose chair;;;en;EN;;4;0;s;2
AKF725002;AKF725;2;27.09.2004;1;24311104;Reception chairs, waiting room chairs;;;en;EN;;4;0;s;2
AAB216003;AAB216;3;27.09.2004;1;24311105;Standing support, stool;;;en;EN;;4;0;s;2
AKF726002;AKF726;2;27.09.2004;1;24311200;Chair (office equipment, accessories);;;en;EN;;3;1;;
AKF727002;AKF727;2;27.09.2004;1;24311201;Chair equipment;;;en;EN;;4;0;s;
AKF728002;AKF728;2;27.09.2004;1;24311202;Chair row equipment;;;en;EN;;4;0;s;
AKF729002;AKF729;2;27.09.2004;1;24311203;Chair transport;;;en;EN;;4;0;s;
AAB215003;AAB215;3;27.09.2004;1;24311290;Chair (office equipment, accessories, unclassified);;;en;EN;;4;0;s;
AKF730002;AKF730;2;27.09.2004;1;24311291;Chair (office equipment, parts);;;en;EN;;4;0;;
AKF731002;AKF731;2;27.09.2004;1;24311300;Footrest;;;en;EN;;3;1;;
AAB224003;AAB224;3;27.09.2004;1;24311301;Foot rest;;;en;EN;;4;0;s;2
AKF732002;AKF732;2;27.09.2004;1;24311302;Foot bolster;;;en;EN;;4;0;s;
AAY103004;AAY103;4;27.09.2004;1;24311303;Mobile Step-Stool (office);;;en;EN;;4;0;s;2
AKF733002;AKF733;2;27.09.2004;1;24311400;Floor protection mat (office equipment);;;en;EN;;3;1;;
AKF734002;AKF734;2;27.09.2004;1;24311401;Floor protection mat (office equipment);;;en;EN;;4;0;s;2
AKF735002;AKF735;2;27.09.2004;1;24311402;Anti-static mat (office equipment);;;en;EN;;4;0;s;2
AKF736002;AKF736;2;27.09.2004;1;24311500;Room dividers, workplace development;;;en;EN;;3;1;s;
AKF737002;AKF737;2;27.09.2004;1;24311501;Wall unit, partition (space pattern);;;en;EN;;4;0;s;2
AKF738002;AKF738;2;27.09.2004;1;24311502;Cabinet wall, shelf wall;;;en;EN;;4;0;s;2
AKF739002;AKF739;2;27.09.2004;1;24311503;Room-in-room system;;;en;EN;;4;0;s;
AKN028002;AKN028;2;27.09.2004;1;24311504;Wall organization panel;;;en;EN;;4;0;s;
AKF740002;AKF740;2;27.09.2004;1;24311600;Room dividers, workplace development (accessories);;;en;EN;;3;1;;
AKF741002;AKF741;2;27.09.2004;1;24311601;Wall unit, partition (space pattern, accessories);;;en;EN;;4;0;s;
AKF742002;AKF742;2;27.09.2004;1;24311602;Cabinet wall, shelf wall (office equipment, accessories);;;en;EN;;4;0;s;
AKF743002;AKF743;2;27.09.2004;1;24311603;Room-in-room system (accessories);;;en;EN;;4;0;;
AKF744002;AKF744;2;27.09.2004;1;24311604;Wall organization panel (accessories);;;en;EN;;4;0;;
AKF745002;AKF745;2;27.09.2004;1;24311691;Room dividers, workplace development (parts);;;en;EN;;4;0;;
AKF746002;AKF746;2;27.09.2004;1;24311700;Media device, projection furniture;;;en;EN;;3;1;;
AKF747002;AKF747;2;27.09.2004;1;24311701;Projection furniture;;;en;EN;;4;0;s;
AKF748002;AKF748;2;27.09.2004;1;24311702;Media device furniture;;;en;EN;;4;0;s;
AKF749002;AKF749;2;27.09.2004;1;24311800;Media device furniture, projection furniture (accessories);;;en;EN;;3;1;;
AKF750002;AKF750;2;27.09.2004;1;24311801;Projection furniture (accessories);;;en;EN;;4;0;;
AKF751002;AKF751;2;27.09.2004;1;24311802;Media device furniture (accessories);;;en;EN;;4;0;;
AKF752002;AKF752;2;27.09.2004;1;24311891;Media device, projection furniture (parts);;;en;EN;;4;0;;
AKF753002;AKF753;2;27.09.2004;1;24311900;Reception (office equipment);;;en;EN;;3;1;;
AKF754002;AKF754;2;27.09.2004;1;24311901;Reception bar;;;en;EN;;4;0;;
AAY102004;AAY102;4;27.09.2004;1;24311902;Coat tree, coat rack;;;en;EN;;4;0;s;
AKF755002;AKF755;2;27.09.2004;1;24311903;Coat rack system;;;en;EN;;4;0;s;
AAY104004;AAY104;4;27.09.2004;1;24311904;Umbrella stand;;;en;EN;;4;0;s;
